ticket_id,date,time,day_of_week,month,branch_id,branch_name,city,dish,category,unit_price,quantity,total_sale,ingredient_cost,gross_margin,payment_method,tip,total_with_tip,hour,year_month,daypart
TKT-20250423-005-01027,2025-04-23,14:06,Miércoles,April,SUC005,Puebla,Puebla,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Efectivo,20.25,155.25,14,2025-04,Comida
TKT-20250617-006-01028,2025-06-17,13:34,Martes,June,SUC006,Querétaro,Querétaro,Pastel de Tres Leches,Postres,75,1,75,22,53,Tarjeta de Débito,15.0,90.0,13,2025-06,Comida
TKT-20250301-002-01029,2025-03-01,15:48,Sábado,March,SUC002,Ciudad de México Sur,Ciudad de México,Tacos de Barbacoa (3 pzas),Platos Fuertes,95,2,190,70,120,Tarjeta de Débito,19.0,209.0,15,2025-03,Comida
TKT-20251122-007-01030,2025-11-22,21:54,Sábado,November,SUC007,Cancún,Cancún,Pozole Rojo,Platos Fuertes,125,3,375,114,261,Tarjeta de Débito,0.0,375.0,21,2025-11,Noche
TKT-20250801-002-01031,2025-08-01,13:59,Viernes,August,SUC002,Ciudad de México Sur,Ciudad de México,Churros con Chocolate,Postres,65,3,195,54,141,Tarjeta de Débito,29.25,224.25,13,2025-08,Comida
TKT-20250430-002-01032,2025-04-30,13:11,Miércoles,April,SUC002,Ciudad de México Sur,Ciudad de México,Guacamole con Totopos,Entradas,89,2,178,50,128,Tarjeta de Crédito,0.0,178.0,13,2025-04,Comida
TKT-20260124-001-01033,2026-01-24,19:22,Sábado,January,SUC001,Ciudad de México Centro,Ciudad de México,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Crédito,0.0,89.0,19,2026-01,Tarde
TKT-20260127-002-01034,2026-01-27,21:44,Martes,January,SUC002,Ciudad de México Sur,Ciudad de México,Agua de Horchata,Bebidas,35,1,35,8,27,Efectivo,5.25,40.25,21,2026-01,Noche
TKT-20251116-006-01035,2025-11-16,14:09,Domingo,November,SUC006,Querétaro,Querétaro,Tacos de Carnitas (3 pzas),Platos Fuertes,90,1,90,30,60,Efectivo,9.0,99.0,14,2025-11,Comida
TKT-20251011-009-01036,2025-10-11,20:34,Sábado,October,SUC009,Tijuana,Tijuana,Margarita,Bebidas,95,1,95,25,70,Tarjeta de Crédito,19.0,114.0,20,2025-10,Tarde
TKT-20250220-008-01037,2025-02-20,13:05,Jueves,February,SUC008,Mérida,Mérida,Agua de Horchata,Bebidas,35,1,35,8,27,App de Pago,3.5,38.5,13,2025-02,Comida
TKT-20250524-007-01038,2025-05-24,21:01,Sábado,May,SUC007,Cancún,Cancún,Guacamole con Totopos,Entradas,89,1,89,25,64,App de Pago,8.9,97.9,21,2025-05,Noche
TKT-20250720-007-01039,2025-07-20,13:58,Domingo,July,SUC007,Cancún,Cancún,Michelada,Bebidas,75,2,150,50,100,App de Pago,15.0,165.0,13,2025-07,Comida
TKT-20250408-007-01040,2025-04-08,19:21,Martes,April,SUC007,Cancún,Cancún,Pastel de Tres Leches,Postres,75,1,75,22,53,Tarjeta de Crédito,7.5,82.5,19,2025-04,Tarde
TKT-20250716-010-01041,2025-07-16,13:03,Miércoles,July,SUC010,León,León,Agua de Horchata,Bebidas,35,2,70,16,54,Tarjeta de Débito,10.5,80.5,13,2025-07,Comida
TKT-20260127-008-01042,2026-01-27,13:58,Martes,January,SUC008,Mérida,Mérida,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Débito,0.0,85.0,13,2026-01,Comida
TKT-20251028-002-01043,2025-10-28,21:55,Martes,October,SUC002,Ciudad de México Sur,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Débito,8.5,93.5,21,2025-10,Noche
TKT-20250811-004-01044,2025-08-11,15:45,Lunes,August,SUC004,Monterrey,Monterrey,Pozole Rojo,Platos Fuertes,125,2,250,76,174,Tarjeta de Crédito,0.0,250.0,15,2025-08,Comida
TKT-20251128-005-01045,2025-11-28,13:06,Viernes,November,SUC005,Puebla,Puebla,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Crédito,0.0,89.0,13,2025-11,Comida
TKT-20250411-006-01046,2025-04-11,12:10,Viernes,April,SUC006,Querétaro,Querétaro,Cochinita Pibil,Platos Fuertes,165,3,495,150,345,Efectivo,49.5,544.5,12,2025-04,Comida
TKT-20251225-004-01047,2025-12-25,15:31,Jueves,December,SUC004,Monterrey,Monterrey,Tacos al Pastor (3 pzas),Platos Fuertes,85,2,170,56,114,Tarjeta de Crédito,25.5,195.5,15,2025-12,Comida
TKT-20260129-007-01048,2026-01-29,12:35,Jueves,January,SUC007,Cancún,Cancún,Pastel de Tres Leches,Postres,75,2,150,44,106,Efectivo,15.0,165.0,12,2026-01,Comida
TKT-20251212-004-01049,2025-12-12,21:50,Viernes,December,SUC004,Monterrey,Monterrey,Mole Poblano,Platos Fuertes,175,1,175,55,120,App de Pago,26.25,201.25,21,2025-12,Noche
TKT-20251129-008-01050,2025-11-29,19:52,Sábado,November,SUC008,Mérida,Mérida,Guacamole con Totopos,Entradas,89,3,267,75,192,Tarjeta de Crédito,26.7,293.7,19,2025-11,Tarde
TKT-20260119-010-01051,2026-01-19,13:18,Lunes,January,SUC010,León,León,Mole Poblano,Platos Fuertes,175,2,350,110,240,Efectivo,52.5,402.5,13,2026-01,Comida
TKT-20250201-001-01052,2025-02-01,14:44,Sábado,February,SUC001,Ciudad de México Centro,Ciudad de México,Pozole Rojo,Platos Fuertes,125,1,125,38,87,Tarjeta de Crédito,25.0,150.0,14,2025-02,Comida
TKT-20251118-008-01053,2025-11-18,13:02,Martes,November,SUC008,Mérida,Mérida,Guacamole con Totopos,Entradas,89,2,178,50,128,Efectivo,26.7,204.7,13,2025-11,Comida
TKT-20251211-003-01054,2025-12-11,14:14,Jueves,December,SUC003,Guadalajara,Guadalajara,Elotes Preparados,Entradas,55,1,55,15,40,Tarjeta de Débito,5.5,60.5,14,2025-12,Comida
TKT-20251013-002-01055,2025-10-13,13:09,Lunes,October,SUC002,Ciudad de México Sur,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Débito,8.5,93.5,13,2025-10,Comida
TKT-20250602-002-01056,2025-06-02,13:22,Lunes,June,SUC002,Ciudad de México Sur,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,App de Pago,8.5,93.5,13,2025-06,Comida
TKT-20251223-005-01057,2025-12-23,21:56,Martes,December,SUC005,Puebla,Puebla,Refresco,Bebidas,30,1,30,8,22,Tarjeta de Débito,3.0,33.0,21,2025-12,Noche
TKT-20260129-010-01058,2026-01-29,19:42,Jueves,January,SUC010,León,León,Flan Napolitano,Postres,55,1,55,15,40,Efectivo,5.5,60.5,19,2026-01,Tarde
TKT-20250722-002-01059,2025-07-22,13:28,Martes,July,SUC002,Ciudad de México Sur,Ciudad de México,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Efectivo,20.25,155.25,13,2025-07,Comida
TKT-20250608-005-01060,2025-06-08,12:44,Domingo,June,SUC005,Puebla,Puebla,Guacamole con Totopos,Entradas,89,2,178,50,128,Tarjeta de Crédito,0.0,178.0,12,2025-06,Comida
TKT-20250328-001-01061,2025-03-28,19:46,Viernes,March,SUC001,Ciudad de México Centro,Ciudad de México,Margarita,Bebidas,95,2,190,50,140,App de Pago,19.0,209.0,19,2025-03,Tarde
TKT-20250913-005-01062,2025-09-13,15:46,Sábado,September,SUC005,Puebla,Puebla,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Débito,12.75,97.75,15,2025-09,Comida
TKT-20250831-006-01063,2025-08-31,13:31,Domingo,August,SUC006,Querétaro,Querétaro,Chiles Rellenos,Platos Fuertes,155,3,465,135,330,App de Pago,46.5,511.5,13,2025-08,Comida
TKT-20251107-003-01064,2025-11-07,14:24,Viernes,November,SUC003,Guadalajara,Guadalajara,Margarita,Bebidas,95,4,380,100,280,Efectivo,38.0,418.0,14,2025-11,Comida
TKT-20251123-003-01065,2025-11-23,13:41,Domingo,November,SUC003,Guadalajara,Guadalajara,Tacos de Barbacoa (3 pzas),Platos Fuertes,95,1,95,35,60,App de Pago,0.0,95.0,13,2025-11,Comida
TKT-20250425-001-01066,2025-04-25,14:28,Viernes,April,SUC001,Ciudad de México Centro,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Crédito,12.75,97.75,14,2025-04,Comida
TKT-20250701-003-01067,2025-07-01,13:01,Martes,July,SUC003,Guadalajara,Guadalajara,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Crédito,17.0,102.0,13,2025-07,Comida
TKT-20250310-004-01068,2025-03-10,21:21,Lunes,March,SUC004,Monterrey,Monterrey,Margarita,Bebidas,95,2,190,50,140,App de Pago,0.0,190.0,21,2025-03,Noche
TKT-20250424-010-01069,2025-04-24,19:46,Jueves,April,SUC010,León,León,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Efectivo,12.75,97.75,19,2025-04,Tarde
TKT-20250724-001-01070,2025-07-24,14:38,Jueves,July,SUC001,Ciudad de México Centro,Ciudad de México,Flan Napolitano,Postres,55,1,55,15,40,Tarjeta de Crédito,8.25,63.25,14,2025-07,Comida
TKT-20251006-010-01071,2025-10-06,19:45,Lunes,October,SUC010,León,León,Mole Poblano,Platos Fuertes,175,1,175,55,120,Tarjeta de Crédito,17.5,192.5,19,2025-10,Tarde
TKT-20250426-002-01072,2025-04-26,14:38,Sábado,April,SUC002,Ciudad de México Sur,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,4,340,112,228,Tarjeta de Débito,34.0,374.0,14,2025-04,Comida
TKT-20250228-003-01073,2025-02-28,15:06,Viernes,February,SUC003,Guadalajara,Guadalajara,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Débito,13.5,148.5,15,2025-02,Comida
TKT-20250829-006-01074,2025-08-29,21:44,Viernes,August,SUC006,Querétaro,Querétaro,Pastel de Tres Leches,Postres,75,1,75,22,53,Tarjeta de Débito,0.0,75.0,21,2025-08,Noche
TKT-20251104-004-01075,2025-11-04,13:16,Martes,November,SUC004,Monterrey,Monterrey,Enchiladas Rojas,Platos Fuertes,135,1,135,40,95,Tarjeta de Débito,20.25,155.25,13,2025-11,Comida
TKT-20250602-006-01076,2025-06-02,19:06,Lunes,June,SUC006,Querétaro,Querétaro,Agua de Horchata,Bebidas,35,1,35,8,27,Tarjeta de Débito,0.0,35.0,19,2025-06,Tarde
TKT-20251109-005-01077,2025-11-09,13:53,Domingo,November,SUC005,Puebla,Puebla,Queso Fundido,Entradas,95,1,95,30,65,Efectivo,9.5,104.5,13,2025-11,Comida
TKT-20250804-004-01078,2025-08-04,14:00,Lunes,August,SUC004,Monterrey,Monterrey,Enchiladas Rojas,Platos Fuertes,135,4,540,160,380,Tarjeta de Crédito,108.0,648.0,14,2025-08,Comida
TKT-20260105-006-01079,2026-01-05,12:40,Lunes,January,SUC006,Querétaro,Querétaro,Tacos de Carnitas (3 pzas),Platos Fuertes,90,3,270,90,180,Tarjeta de Crédito,40.5,310.5,12,2026-01,Comida
TKT-20250322-001-01080,2025-03-22,14:01,Sábado,March,SUC001,Ciudad de México Centro,Ciudad de México,Mole Poblano,Platos Fuertes,175,1,175,55,120,Tarjeta de Crédito,35.0,210.0,14,2025-03,Comida
TKT-20250630-010-01081,2025-06-30,13:05,Lunes,June,SUC010,León,León,Elotes Preparados,Entradas,55,4,220,60,160,Efectivo,0.0,220.0,13,2025-06,Comida
TKT-20250708-010-01082,2025-07-08,20:50,Martes,July,SUC010,León,León,Margarita,Bebidas,95,1,95,25,70,Tarjeta de Crédito,9.5,104.5,20,2025-07,Tarde
TKT-20260105-003-01083,2026-01-05,15:16,Lunes,January,SUC003,Guadalajara,Guadalajara,Agua de Horchata,Bebidas,35,2,70,16,54,Efectivo,0.0,70.0,15,2026-01,Comida
TKT-20250818-004-01084,2025-08-18,13:11,Lunes,August,SUC004,Monterrey,Monterrey,Margarita,Bebidas,95,1,95,25,70,Tarjeta de Crédito,9.5,104.5,13,2025-08,Comida
TKT-20250809-003-01085,2025-08-09,13:11,Sábado,August,SUC003,Guadalajara,Guadalajara,Enchiladas Verdes,Platos Fuertes,135,4,540,160,380,Tarjeta de Crédito,54.0,594.0,13,2025-08,Comida
TKT-20250914-010-01086,2025-09-14,15:29,Domingo,September,SUC010,León,León,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Débito,8.9,97.9,15,2025-09,Comida
TKT-20251116-001-01087,2025-11-16,19:03,Domingo,November,SUC001,Ciudad de México Centro,Ciudad de México,Mole Poblano,Platos Fuertes,175,2,350,110,240,Efectivo,52.5,402.5,19,2025-11,Tarde
TKT-20260108-002-01088,2026-01-08,19:06,Jueves,January,SUC002,Ciudad de México Sur,Ciudad de México,Guacamole con Totopos,Entradas,89,2,178,50,128,Efectivo,26.7,204.7,19,2026-01,Tarde
TKT-20251105-002-01089,2025-11-05,14:26,Miércoles,November,SUC002,Ciudad de México Sur,Ciudad de México,Burrito Grande,Platos Fuertes,145,1,145,42,103,App de Pago,0.0,145.0,14,2025-11,Comida
TKT-20250528-004-01090,2025-05-28,13:35,Miércoles,May,SUC004,Monterrey,Monterrey,Margarita,Bebidas,95,2,190,50,140,Tarjeta de Crédito,0.0,190.0,13,2025-05,Comida
TKT-20251026-003-01091,2025-10-26,13:26,Domingo,October,SUC003,Guadalajara,Guadalajara,Agua de Jamaica,Bebidas,35,1,35,7,28,Tarjeta de Crédito,5.25,40.25,13,2025-10,Comida
TKT-20251002-004-01092,2025-10-02,13:36,Jueves,October,SUC004,Monterrey,Monterrey,Carnitas Michoacanas,Platos Fuertes,175,1,175,55,120,App de Pago,35.0,210.0,13,2025-10,Comida
TKT-20250704-003-01093,2025-07-04,19:05,Viernes,July,SUC003,Guadalajara,Guadalajara,Mole Poblano,Platos Fuertes,175,1,175,55,120,Tarjeta de Crédito,17.5,192.5,19,2025-07,Tarde
TKT-20250218-008-01094,2025-02-18,14:32,Martes,February,SUC008,Mérida,Mérida,Fajitas de Pollo,Platos Fuertes,195,3,585,174,411,Tarjeta de Débito,0.0,585.0,14,2025-02,Comida
TKT-20251120-003-01095,2025-11-20,15:43,Jueves,November,SUC003,Guadalajara,Guadalajara,Nachos con Carne,Entradas,125,1,125,40,85,Tarjeta de Débito,0.0,125.0,15,2025-11,Comida
TKT-20250403-003-01096,2025-04-03,14:48,Jueves,April,SUC003,Guadalajara,Guadalajara,Helado de Vainilla,Postres,45,2,90,24,66,Tarjeta de Débito,9.0,99.0,14,2025-04,Comida
TKT-20250427-003-01097,2025-04-27,20:13,Domingo,April,SUC003,Guadalajara,Guadalajara,Nachos con Carne,Entradas,125,1,125,40,85,Tarjeta de Débito,18.75,143.75,20,2025-04,Tarde
TKT-20250222-003-01098,2025-02-22,22:27,Sábado,February,SUC003,Guadalajara,Guadalajara,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Crédito,70.0,420.0,22,2025-02,Noche
TKT-20250911-007-01099,2025-09-11,13:12,Jueves,September,SUC007,Cancún,Cancún,Agua de Horchata,Bebidas,35,2,70,16,54,Tarjeta de Crédito,10.5,80.5,13,2025-09,Comida
TKT-20250417-006-01100,2025-04-17,13:53,Jueves,April,SUC006,Querétaro,Querétaro,Mole Poblano,Platos Fuertes,175,3,525,165,360,Tarjeta de Crédito,78.75,603.75,13,2025-04,Comida
TKT-20250307-001-01101,2025-03-07,14:05,Viernes,March,SUC001,Ciudad de México Centro,Ciudad de México,Margarita,Bebidas,95,1,95,25,70,Tarjeta de Crédito,9.5,104.5,14,2025-03,Comida
TKT-20251110-005-01102,2025-11-10,13:20,Lunes,November,SUC005,Puebla,Puebla,Fajitas de Pollo,Platos Fuertes,195,1,195,58,137,Efectivo,19.5,214.5,13,2025-11,Comida
TKT-20250923-010-01103,2025-09-23,12:58,Martes,September,SUC010,León,León,Michelada,Bebidas,75,3,225,75,150,Tarjeta de Débito,0.0,225.0,12,2025-09,Comida
TKT-20260125-008-01104,2026-01-25,20:39,Domingo,January,SUC008,Mérida,Mérida,Michelada,Bebidas,75,2,150,50,100,Efectivo,15.0,165.0,20,2026-01,Tarde
TKT-20250903-006-01105,2025-09-03,20:07,Miércoles,September,SUC006,Querétaro,Querétaro,Nachos con Carne,Entradas,125,2,250,80,170,Tarjeta de Crédito,25.0,275.0,20,2025-09,Tarde
TKT-20251118-007-01106,2025-11-18,12:37,Martes,November,SUC007,Cancún,Cancún,Helado de Vainilla,Postres,45,1,45,12,33,Tarjeta de Crédito,4.5,49.5,12,2025-11,Comida
TKT-20250324-002-01107,2025-03-24,14:59,Lunes,March,SUC002,Ciudad de México Sur,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,2,170,56,114,Tarjeta de Débito,0.0,170.0,14,2025-03,Comida
TKT-20250627-002-01108,2025-06-27,12:55,Viernes,June,SUC002,Ciudad de México Sur,Ciudad de México,Chiles Rellenos,Platos Fuertes,155,3,465,135,330,Tarjeta de Crédito,46.5,511.5,12,2025-06,Comida
TKT-20250830-007-01109,2025-08-30,12:16,Sábado,August,SUC007,Cancún,Cancún,Margarita,Bebidas,95,3,285,75,210,Tarjeta de Débito,42.75,327.75,12,2025-08,Comida
TKT-20251120-001-01110,2025-11-20,12:38,Jueves,November,SUC001,Ciudad de México Centro,Ciudad de México,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Crédito,0.0,85.0,12,2025-11,Comida
TKT-20250622-004-01111,2025-06-22,13:25,Domingo,June,SUC004,Monterrey,Monterrey,Agua de Horchata,Bebidas,35,3,105,24,81,Tarjeta de Débito,21.0,126.0,13,2025-06,Comida
TKT-20260115-001-01112,2026-01-15,19:44,Jueves,January,SUC001,Ciudad de México Centro,Ciudad de México,Pozole Rojo,Platos Fuertes,125,2,250,76,174,Tarjeta de Crédito,37.5,287.5,19,2026-01,Tarde
TKT-20250720-010-01113,2025-07-20,13:44,Domingo,July,SUC010,León,León,Mole Poblano,Platos Fuertes,175,1,175,55,120,Efectivo,26.25,201.25,13,2025-07,Comida
TKT-20251002-007-01114,2025-10-02,12:58,Jueves,October,SUC007,Cancún,Cancún,Guacamole con Totopos,Entradas,89,2,178,50,128,Tarjeta de Débito,35.6,213.6,12,2025-10,Comida
TKT-20250211-001-01115,2025-02-11,21:21,Martes,February,SUC001,Ciudad de México Centro,Ciudad de México,Enchiladas Rojas,Platos Fuertes,135,2,270,80,190,Tarjeta de Débito,40.5,310.5,21,2025-02,Noche
TKT-20250710-007-01116,2025-07-10,12:17,Jueves,July,SUC007,Cancún,Cancún,Churros con Chocolate,Postres,65,4,260,72,188,App de Pago,26.0,286.0,12,2025-07,Comida
TKT-20260123-004-01117,2026-01-23,12:43,Viernes,January,SUC004,Monterrey,Monterrey,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Tarjeta de Débito,40.5,310.5,12,2026-01,Comida
TKT-20250410-004-01118,2025-04-10,12:19,Jueves,April,SUC004,Monterrey,Monterrey,Birria de Res,Platos Fuertes,185,1,185,60,125,App de Pago,27.75,212.75,12,2025-04,Comida
TKT-20250715-005-01119,2025-07-15,13:17,Martes,July,SUC005,Puebla,Puebla,Quesadilla de Flor de Calabaza,Platos Fuertes,95,1,95,28,67,App de Pago,0.0,95.0,13,2025-07,Comida
TKT-20251228-004-01120,2025-12-28,14:05,Domingo,December,SUC004,Monterrey,Monterrey,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Tarjeta de Débito,40.5,310.5,14,2025-12,Comida
TKT-20250828-003-01121,2025-08-28,13:47,Jueves,August,SUC003,Guadalajara,Guadalajara,Fajitas de Pollo,Platos Fuertes,195,1,195,58,137,Tarjeta de Débito,0.0,195.0,13,2025-08,Comida
TKT-20250811-009-01122,2025-08-11,14:52,Lunes,August,SUC009,Tijuana,Tijuana,Enchiladas Verdes,Platos Fuertes,135,3,405,120,285,Tarjeta de Crédito,40.5,445.5,14,2025-08,Comida
TKT-20250306-007-01123,2025-03-06,12:19,Jueves,March,SUC007,Cancún,Cancún,Pozole Rojo,Platos Fuertes,125,2,250,76,174,Tarjeta de Crédito,25.0,275.0,12,2025-03,Comida
TKT-20250411-009-01124,2025-04-11,20:49,Viernes,April,SUC009,Tijuana,Tijuana,Flan Napolitano,Postres,55,1,55,15,40,Tarjeta de Crédito,0.0,55.0,20,2025-04,Tarde
TKT-20251119-009-01125,2025-11-19,12:01,Miércoles,November,SUC009,Tijuana,Tijuana,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Tarjeta de Débito,0.0,270.0,12,2025-11,Comida
TKT-20250302-004-01126,2025-03-02,20:15,Domingo,March,SUC004,Monterrey,Monterrey,Tacos al Pastor (3 pzas),Platos Fuertes,85,1,85,28,57,Tarjeta de Crédito,0.0,85.0,20,2025-03,Tarde
TKT-20250804-006-01127,2025-08-04,19:45,Lunes,August,SUC006,Querétaro,Querétaro,Guacamole con Totopos,Entradas,89,1,89,25,64,Efectivo,0.0,89.0,19,2025-08,Tarde
TKT-20250926-006-01128,2025-09-26,12:32,Viernes,September,SUC006,Querétaro,Querétaro,Tacos al Pastor (3 pzas),Platos Fuertes,85,2,170,56,114,Efectivo,0.0,170.0,12,2025-09,Comida
TKT-20260115-008-01129,2026-01-15,14:01,Jueves,January,SUC008,Mérida,Mérida,Margarita,Bebidas,95,1,95,25,70,Tarjeta de Crédito,9.5,104.5,14,2026-01,Comida
TKT-20251202-001-01130,2025-12-02,13:28,Martes,December,SUC001,Ciudad de México Centro,Ciudad de México,Margarita,Bebidas,95,2,190,50,140,Tarjeta de Débito,28.5,218.5,13,2025-12,Comida
TKT-20251128-007-01131,2025-11-28,19:35,Viernes,November,SUC007,Cancún,Cancún,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Crédito,0.0,135.0,19,2025-11,Tarde
TKT-20250613-007-01132,2025-06-13,12:47,Viernes,June,SUC007,Cancún,Cancún,Sopa de Tortilla,Entradas,75,3,225,60,165,App de Pago,33.75,258.75,12,2025-06,Comida
TKT-20250626-001-01133,2025-06-26,13:01,Jueves,June,SUC001,Ciudad de México Centro,Ciudad de México,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Tarjeta de Crédito,40.5,310.5,13,2025-06,Comida
TKT-20251120-007-01134,2025-11-20,19:49,Jueves,November,SUC007,Cancún,Cancún,Churros con Chocolate,Postres,65,2,130,36,94,Efectivo,19.5,149.5,19,2025-11,Tarde
TKT-20250525-003-01135,2025-05-25,21:41,Domingo,May,SUC003,Guadalajara,Guadalajara,Enchiladas Verdes,Platos Fuertes,135,2,270,80,190,Tarjeta de Crédito,54.0,324.0,21,2025-05,Noche
TKT-20250618-006-01136,2025-06-18,12:41,Miércoles,June,SUC006,Querétaro,Querétaro,Guacamole con Totopos,Entradas,89,1,89,25,64,Tarjeta de Débito,0.0,89.0,12,2025-06,Comida
TKT-20260116-005-01137,2026-01-16,13:00,Viernes,January,SUC005,Puebla,Puebla,Nachos con Carne,Entradas,125,3,375,120,255,Efectivo,0.0,375.0,13,2026-01,Comida
TKT-20251229-005-01138,2025-12-29,19:11,Lunes,December,SUC005,Puebla,Puebla,Guacamole con Totopos,Entradas,89,3,267,75,192,Efectivo,26.7,293.7,19,2025-12,Tarde
TKT-20250526-002-01139,2025-05-26,13:16,Lunes,May,SUC002,Ciudad de México Sur,Ciudad de México,Helado de Vainilla,Postres,45,2,90,24,66,Tarjeta de Crédito,13.5,103.5,13,2025-05,Comida
TKT-20250707-004-01140,2025-07-07,13:45,Lunes,July,SUC004,Monterrey,Monterrey,Agua de Horchata,Bebidas,35,1,35,8,27,App de Pago,3.5,38.5,13,2025-07,Comida
TKT-20250621-004-01141,2025-06-21,13:27,Sábado,June,SUC004,Monterrey,Monterrey,Churros con Chocolate,Postres,65,2,130,36,94,Tarjeta de Crédito,26.0,156.0,13,2025-06,Comida
TKT-20250729-009-01142,2025-07-29,13:29,Martes,July,SUC009,Tijuana,Tijuana,Margarita,Bebidas,95,1,95,25,70,Tarjeta de Débito,19.0,114.0,13,2025-07,Comida
TKT-20250705-010-01143,2025-07-05,12:43,Sábado,July,SUC010,León,León,Quesadilla de Flor de Calabaza,Platos Fuertes,95,1,95,28,67,App de Pago,9.5,104.5,12,2025-07,Comida
TKT-20250823-002-01144,2025-08-23,13:37,Sábado,August,SUC002,Ciudad de México Sur,Ciudad de México,Agua de Horchata,Bebidas,35,1,35,8,27,Efectivo,0.0,35.0,13,2025-08,Comida
TKT-20260106-004-01145,2026-01-06,12:53,Martes,January,SUC004,Monterrey,Monterrey,Fajitas de Res,Platos Fuertes,225,2,450,140,310,Efectivo,0.0,450.0,12,2026-01,Comida
TKT-20251229-002-01146,2025-12-29,15:38,Lunes,December,SUC002,Ciudad de México Sur,Ciudad de México,Enchiladas Rojas,Platos Fuertes,135,1,135,40,95,Efectivo,27.0,162.0,15,2025-12,Comida
TKT-20260117-004-01147,2026-01-17,20:06,Sábado,January,SUC004,Monterrey,Monterrey,Mole Poblano,Platos Fuertes,175,2,350,110,240,Tarjeta de Crédito,52.5,402.5,20,2026-01,Tarde
TKT-20250622-007-01148,2025-06-22,19:40,Domingo,June,SUC007,Cancún,Cancún,Guacamole con Totopos,Entradas,89,1,89,25,64,Efectivo,13.35,102.35,19,2025-06,Tarde
TKT-20250614-006-01149,2025-06-14,21:41,Sábado,June,SUC006,Querétaro,Querétaro,Flan Napolitano,Postres,55,2,110,30,80,App de Pago,0.0,110.0,21,2025-06,Noche
TKT-20251231-007-01150,2025-12-31,15:19,Miércoles,December,SUC007,Cancún,Cancún,Agua de Horchata,Bebidas,35,4,140,32,108,App de Pago,21.0,161.0,15,2025-12,Comida
TKT-20250604-008-01151,2025-06-04,13:57,Miércoles,June,SUC008,Mérida,Mérida,Agua de Horchata,Bebidas,35,1,35,8,27,Tarjeta de Débito,5.25,40.25,13,2025-06,Comida
TKT-20250826-007-01152,2025-08-26,13:42,Martes,August,SUC007,Cancún,Cancún,Enchiladas Verdes,Platos Fuertes,135,1,135,40,95,Tarjeta de Crédito,13.5,148.5,13,2025-08,Comida
