record_id,date,month,day_of_week,branch_id,branch_name,city,platform,interaction_type,content,sentiment,rating,reach,engagement,engagement_rate,campaign,campaign_cost,responded,response_hours,conversion,year_month
DIG-00449,2026-01-31,January,Sábado,SUC003,Guadalajara,Guadalajara,Instagram,Mención,"El mole está increíble, muy auténtico",positivo,,4281.0,336.0,7.85,Orgánico,0.0,,,True,2026-01
DIG-00450,2025-08-20,August,Miércoles,SUC003,Guadalajara,Guadalajara,TripAdvisor,Review,"Siempre regresamos, nunca falla",positivo,5.0,400.0,58.0,14.5,Orgánico,0.0,,,False,2025-08
DIG-00451,2025-03-21,March,Viernes,SUC009,Tijuana,Tijuana,Instagram,Mención,Servicio normal,neutro,,2349.0,318.0,13.54,Orgánico,0.0,,,False,2025-03
DIG-00452,2025-11-04,November,Martes,SUC010,León,León,TripAdvisor,Review,Comida deliciosa y precios justos,positivo,4.0,325.0,18.0,5.54,Orgánico,0.0,,,False,2025-11
DIG-00453,2025-06-03,June,Martes,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Comentario,¡Los mejores tacos de la ciudad! 🌮,positivo,,519.0,34.0,6.55,Orgánico,0.0,,,False,2025-06
DIG-00454,2025-05-27,May,Martes,SUC001,Ciudad de México Centro,Ciudad de México,TikTok,Compartido,"Lugar promedio, cumple",neutro,,10888.0,590.0,5.42,Orgánico,0.0,,,False,2025-05
DIG-00455,2025-05-09,May,Viernes,SUC006,Querétaro,Querétaro,TikTok,Mención,La cochinita pibil es espectacular,positivo,,1094.0,134.0,12.25,Orgánico,0.0,,,False,2025-05
DIG-00456,2025-11-07,November,Viernes,SUC007,Cancún,Cancún,Google Reviews,Review,Servicio normal,neutro,3.0,276.0,11.0,3.99,Combo Ejecutivo,461.58,,,False,2025-11
DIG-00457,2025-03-20,March,Jueves,SUC004,Monterrey,Monterrey,Instagram,Like,Comida deliciosa y precios justos,positivo,,588.0,20.0,3.4,Orgánico,0.0,,,False,2025-03
DIG-00458,2025-11-04,November,Martes,SUC007,Cancún,Cancún,Facebook,Mención,El personal es muy amable,positivo,,2493.0,358.0,14.36,Orgánico,0.0,,,False,2025-11
DIG-00459,2025-09-13,September,Sábado,SUC007,Cancún,Cancún,Facebook,Review,Precios elevados para la porción,negativo,1.0,1827.0,186.0,10.18,Día de la Familia,212.99,False,,False,2025-09
DIG-00460,2025-05-02,May,Viernes,SUC009,Tijuana,Tijuana,Yelp,Review,El personal es muy amable,positivo,5.0,289.0,25.0,8.65,Orgánico,0.0,,,False,2025-05
DIG-00461,2025-08-21,August,Jueves,SUC004,Monterrey,Monterrey,TripAdvisor,Review,El personal es muy amable,positivo,4.0,153.0,17.0,11.11,Noche Mexicana,169.92,,,False,2025-08
DIG-00462,2025-03-25,March,Martes,SUC008,Mérida,Mérida,Instagram,Comentario,Esperaba mejor calidad,negativo,,1347.0,183.0,13.59,Orgánico,0.0,,,True,2025-03
DIG-00463,2025-05-18,May,Domingo,SUC007,Cancún,Cancún,Instagram,Mención,La cochinita pibil es espectacular,positivo,,502.0,49.0,9.76,Orgánico,0.0,,,False,2025-05
DIG-00464,2026-01-08,January,Jueves,SUC008,Mérida,Mérida,TripAdvisor,Review,La comida llegó fría 😞,negativo,2.0,373.0,44.0,11.8,Festival del Mole,319.55,True,42.0,False,2026-01
DIG-00465,2026-01-15,January,Jueves,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Mención,Excelente servicio y ambiente familiar,positivo,,600.0,54.0,9.0,Orgánico,0.0,,,False,2026-01
DIG-00466,2025-08-18,August,Lunes,SUC007,Cancún,Cancún,TripAdvisor,Review,El personal es muy amable,positivo,4.0,270.0,7.0,2.59,Día de la Familia,240.67,,,False,2025-08
DIG-00467,2025-08-05,August,Martes,SUC006,Querétaro,Querétaro,Yelp,Review,Servicio normal,neutro,3.0,87.0,2.0,2.3,Promoción 2x1 Tacos,443.61,,,False,2025-08
DIG-00468,2025-07-20,July,Domingo,SUC008,Mérida,Mérida,TikTok,Comentario,"El mole está increíble, muy auténtico",positivo,,11171.0,1088.0,9.74,Orgánico,0.0,,,False,2025-07
DIG-00469,2025-03-26,March,Miércoles,SUC001,Ciudad de México Centro,Ciudad de México,TikTok,Compartido,"Recomiendo 100%, no se arrepentirán",positivo,,28483.0,1103.0,3.87,Combo Ejecutivo,165.76,,,False,2025-03
DIG-00470,2025-09-01,September,Lunes,SUC001,Ciudad de México Centro,Ciudad de México,TripAdvisor,Review,"Comida aceptable, nada extraordinario",neutro,3.0,143.0,11.0,7.69,Orgánico,0.0,,,False,2025-09
DIG-00471,2025-07-02,July,Miércoles,SUC007,Cancún,Cancún,Instagram,Mención,Excelente servicio y ambiente familiar,positivo,,3722.0,101.0,2.71,Descuento Cumpleañeros,267.03,,,False,2025-07
DIG-00472,2025-12-22,December,Lunes,SUC010,León,León,TripAdvisor,Review,El personal es muy amable,positivo,4.0,470.0,61.0,12.98,Noche Mexicana,367.05,,,False,2025-12
DIG-00473,2025-02-13,February,Jueves,SUC007,Cancún,Cancún,Instagram,Review,Ambiente perfecto para celebrar,positivo,5.0,4570.0,480.0,10.5,Orgánico,0.0,,,False,2025-02
DIG-00474,2025-09-29,September,Lunes,SUC004,Monterrey,Monterrey,Instagram,Comentario,Excelente servicio y ambiente familiar,positivo,,3627.0,96.0,2.65,Orgánico,0.0,,,False,2025-09
DIG-00475,2026-01-16,January,Viernes,SUC005,Puebla,Puebla,Instagram,Comentario,"Siempre regresamos, nunca falla",positivo,,4399.0,579.0,13.16,Orgánico,0.0,,,False,2026-01
DIG-00476,2025-06-11,June,Miércoles,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Comentario,Excelente servicio y ambiente familiar,positivo,,654.0,38.0,5.81,Orgánico,0.0,,,True,2025-06
DIG-00477,2025-09-26,September,Viernes,SUC003,Guadalajara,Guadalajara,Google Reviews,Review,¡Los mejores tacos de la ciudad! 🌮,positivo,5.0,136.0,16.0,11.76,Promoción 2x1 Tacos,277.32,,,False,2025-09
DIG-00478,2025-12-25,December,Jueves,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Review,El personal es muy amable,positivo,5.0,3741.0,239.0,6.39,Descuento Cumpleañeros,55.02,,,False,2025-12
DIG-00479,2025-05-25,May,Domingo,SUC004,Monterrey,Monterrey,Instagram,Comentario,Ambiente perfecto para celebrar,positivo,,760.0,72.0,9.47,Descuento Cumpleañeros,370.55,,,False,2025-05
DIG-00480,2025-03-06,March,Jueves,SUC003,Guadalajara,Guadalajara,TripAdvisor,Review,Las margaritas son las mejores 🍹,positivo,4.0,435.0,48.0,11.03,Orgánico,0.0,,,False,2025-03
DIG-00481,2025-02-03,February,Lunes,SUC003,Guadalajara,Guadalajara,Google Reviews,Review,El servicio fue lento,negativo,1.0,452.0,24.0,5.31,Orgánico,0.0,True,38.0,False,2025-02
DIG-00482,2026-01-15,January,Jueves,SUC006,Querétaro,Querétaro,Facebook,Mención,Excelente servicio y ambiente familiar,positivo,,3708.0,121.0,3.26,Orgánico,0.0,,,False,2026-01
DIG-00483,2025-04-03,April,Jueves,SUC003,Guadalajara,Guadalajara,Facebook,Comentario,Esperaba mejor calidad,negativo,,1461.0,212.0,14.51,Orgánico,0.0,,,True,2025-04
DIG-00484,2025-07-18,July,Viernes,SUC001,Ciudad de México Centro,Ciudad de México,Google Reviews,Review,"Siempre regresamos, nunca falla",positivo,5.0,414.0,55.0,13.29,Happy Hour Margaritas,443.96,,,False,2025-07
DIG-00485,2025-12-05,December,Viernes,SUC005,Puebla,Puebla,Twitter/X,Review,¡Los mejores tacos de la ciudad! 🌮,positivo,4.0,176.0,6.0,3.41,Orgánico,0.0,,,False,2025-12
DIG-00486,2025-04-28,April,Lunes,SUC006,Querétaro,Querétaro,Twitter/X,Mención,"El mole está increíble, muy auténtico",positivo,,299.0,25.0,8.36,Combo Ejecutivo,59.89,,,False,2025-04
DIG-00487,2025-06-03,June,Martes,SUC009,Tijuana,Tijuana,Twitter/X,Comentario,"Recomiendo 100%, no se arrepentirán",positivo,,194.0,29.0,14.95,Festival del Mole,190.13,,,False,2025-06
DIG-00488,2025-08-21,August,Jueves,SUC006,Querétaro,Querétaro,TripAdvisor,Review,"Siempre regresamos, nunca falla",positivo,5.0,355.0,38.0,10.7,Orgánico,0.0,,,False,2025-08
DIG-00489,2025-11-15,November,Sábado,SUC006,Querétaro,Querétaro,Instagram,Comentario,"Siempre regresamos, nunca falla",positivo,,1941.0,279.0,14.37,Orgánico,0.0,,,False,2025-11
DIG-00490,2025-12-25,December,Jueves,SUC005,Puebla,Puebla,Instagram,Comentario,No había disponibilidad de varios platillos,negativo,,4659.0,384.0,8.24,Orgánico,0.0,,,False,2025-12
DIG-00491,2025-04-07,April,Lunes,SUC010,León,León,Google Reviews,Review,"Comida aceptable, nada extraordinario",neutro,3.0,313.0,9.0,2.88,Orgánico,0.0,,,True,2025-04
DIG-00492,2025-03-02,March,Domingo,SUC005,Puebla,Puebla,Instagram,Queja,Excelente servicio y ambiente familiar,positivo,,2840.0,197.0,6.94,Orgánico,0.0,,,False,2025-03
DIG-00493,2025-04-02,April,Miércoles,SUC009,Tijuana,Tijuana,Google Reviews,Review,"Siempre regresamos, nunca falla",positivo,4.0,288.0,33.0,11.46,Orgánico,0.0,,,False,2025-04
DIG-00494,2025-12-12,December,Viernes,SUC001,Ciudad de México Centro,Ciudad de México,TikTok,Like,Las margaritas son las mejores 🍹,positivo,,19435.0,904.0,4.65,Festival del Mole,424.26,,,False,2025-12
DIG-00495,2026-01-21,January,Miércoles,SUC002,Ciudad de México Sur,Ciudad de México,Facebook,Comentario,Precios estándar para la zona,neutro,,1122.0,115.0,10.25,Orgánico,0.0,,,False,2026-01
DIG-00496,2025-02-06,February,Jueves,SUC001,Ciudad de México Centro,Ciudad de México,Facebook,Mención,"Lugar promedio, cumple",neutro,,2198.0,96.0,4.37,Orgánico,0.0,,,False,2025-02
DIG-00497,2025-10-17,October,Viernes,SUC005,Puebla,Puebla,Twitter/X,Mención,Precios estándar para la zona,neutro,,218.0,16.0,7.34,Orgánico,0.0,,,False,2025-10
DIG-00498,2025-05-18,May,Domingo,SUC008,Mérida,Mérida,Instagram,Comentario,Las margaritas son las mejores 🍹,positivo,,3199.0,121.0,3.78,Orgánico,0.0,,,False,2025-05
DIG-00499,2025-09-15,September,Lunes,SUC003,Guadalajara,Guadalajara,Instagram,Like,El personal es muy amable,positivo,,3200.0,469.0,14.66,Orgánico,0.0,,,False,2025-09
DIG-00500,2025-09-29,September,Lunes,SUC005,Puebla,Puebla,Instagram,Compartido,Precios elevados para la porción,negativo,,154.0,22.0,14.29,Orgánico,0.0,,,False,2025-09
DIG-00501,2025-05-10,May,Sábado,SUC007,Cancún,Cancún,Instagram,Compartido,"Recomiendo 100%, no se arrepentirán",positivo,,1360.0,90.0,6.62,Orgánico,0.0,,,False,2025-05
DIG-00502,2025-11-01,November,Sábado,SUC010,León,León,Google Reviews,Review,¡Los mejores tacos de la ciudad! 🌮,positivo,5.0,206.0,13.0,6.31,Festival del Mole,102.22,,,False,2025-11
DIG-00503,2025-04-01,April,Martes,SUC007,Cancún,Cancún,Instagram,Mención,Precios elevados para la porción,negativo,,3343.0,72.0,2.15,Orgánico,0.0,,,False,2025-04
DIG-00504,2025-10-06,October,Lunes,SUC008,Mérida,Mérida,Google Reviews,Review,Servicio normal,neutro,3.0,117.0,11.0,9.4,Orgánico,0.0,,,False,2025-10
DIG-00505,2025-11-15,November,Sábado,SUC005,Puebla,Puebla,Google Reviews,Review,"Comida aceptable, nada extraordinario",neutro,3.0,161.0,13.0,8.07,Orgánico,0.0,,,False,2025-11
DIG-00506,2025-05-12,May,Lunes,SUC007,Cancún,Cancún,Facebook,Queja,La comida llegó fría 😞,negativo,,3867.0,405.0,10.47,Orgánico,0.0,True,42.0,False,2025-05
DIG-00507,2025-06-08,June,Domingo,SUC006,Querétaro,Querétaro,Instagram,Comentario,Ambiente perfecto para celebrar,positivo,,3257.0,386.0,11.85,Orgánico,0.0,,,False,2025-06
DIG-00508,2025-10-22,October,Miércoles,SUC004,Monterrey,Monterrey,Google Reviews,Review,¡Los mejores tacos de la ciudad! 🌮,positivo,4.0,157.0,17.0,10.83,Orgánico,0.0,,,False,2025-10
DIG-00509,2025-08-03,August,Domingo,SUC004,Monterrey,Monterrey,Instagram,Compartido,"El mole está increíble, muy auténtico",positivo,,3353.0,353.0,10.53,Descuento Cumpleañeros,101.29,,,False,2025-08
DIG-00510,2025-12-05,December,Viernes,SUC009,Tijuana,Tijuana,Instagram,Mención,El lugar estaba muy lleno y ruidoso,negativo,,2477.0,244.0,9.85,Orgánico,0.0,,,True,2025-12
DIG-00511,2025-03-16,March,Domingo,SUC005,Puebla,Puebla,Facebook,Compartido,Las margaritas son las mejores 🍹,positivo,,3829.0,385.0,10.05,Orgánico,0.0,,,False,2025-03
DIG-00512,2025-10-09,October,Jueves,SUC004,Monterrey,Monterrey,TikTok,Mención,Ambiente perfecto para celebrar,positivo,,2920.0,100.0,3.42,Promoción 2x1 Tacos,348.08,,,False,2025-10
DIG-00513,2025-09-02,September,Martes,SUC008,Mérida,Mérida,Instagram,Comentario,La cochinita pibil es espectacular,positivo,,2639.0,102.0,3.87,Orgánico,0.0,,,False,2025-09
DIG-00514,2025-07-23,July,Miércoles,SUC010,León,León,Yelp,Review,El estacionamiento es un problema,negativo,2.0,169.0,5.0,2.96,Orgánico,0.0,True,3.0,False,2025-07
DIG-00515,2026-01-18,January,Domingo,SUC005,Puebla,Puebla,TripAdvisor,Review,Comida deliciosa y precios justos,positivo,4.0,290.0,35.0,12.07,Combo Ejecutivo,118.02,,,False,2026-01
DIG-00516,2025-11-25,November,Martes,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Like,Esperamos mucho tiempo para ser atendidos,negativo,,2503.0,202.0,8.07,Orgánico,0.0,,,False,2025-11
DIG-00517,2025-10-13,October,Lunes,SUC006,Querétaro,Querétaro,TripAdvisor,Review,Precios estándar para la zona,neutro,3.0,369.0,16.0,4.34,Orgánico,0.0,,,False,2025-10
DIG-00518,2025-02-17,February,Lunes,SUC008,Mérida,Mérida,Facebook,Mención,"Lugar promedio, cumple",neutro,,952.0,141.0,14.81,Orgánico,0.0,,,False,2025-02
DIG-00519,2025-10-18,October,Sábado,SUC008,Mérida,Mérida,TikTok,Compartido,Precios estándar para la zona,neutro,,4979.0,245.0,4.92,Orgánico,0.0,,,False,2025-10
DIG-00520,2025-11-23,November,Domingo,SUC010,León,León,Facebook,Comentario,El personal es muy amable,positivo,,2723.0,356.0,13.07,Orgánico,0.0,,,False,2025-11
DIG-00521,2025-08-30,August,Sábado,SUC004,Monterrey,Monterrey,Facebook,Comentario,Servicio normal,neutro,,674.0,21.0,3.12,Noche Mexicana,280.8,,,False,2025-08
DIG-00522,2025-07-20,July,Domingo,SUC008,Mérida,Mérida,Instagram,Comentario,Precios estándar para la zona,neutro,,3780.0,192.0,5.08,Orgánico,0.0,,,False,2025-07
DIG-00523,2025-04-16,April,Miércoles,SUC007,Cancún,Cancún,TripAdvisor,Review,Ambiente perfecto para celebrar,positivo,5.0,405.0,18.0,4.44,Happy Hour Margaritas,259.4,,,False,2025-04
DIG-00524,2025-04-15,April,Martes,SUC010,León,León,TripAdvisor,Review,"El mole está increíble, muy auténtico",positivo,4.0,484.0,30.0,6.2,Orgánico,0.0,,,False,2025-04
DIG-00525,2025-12-26,December,Viernes,SUC009,Tijuana,Tijuana,Google Reviews,Review,"El mole está increíble, muy auténtico",positivo,5.0,182.0,5.0,2.75,Orgánico,0.0,,,False,2025-12
DIG-00526,2025-03-05,March,Miércoles,SUC010,León,León,Facebook,Like,Esperamos mucho tiempo para ser atendidos,negativo,,4440.0,112.0,2.52,Descuento Cumpleañeros,306.18,,,False,2025-03
DIG-00527,2025-11-14,November,Viernes,SUC006,Querétaro,Querétaro,Instagram,Compartido,"Siempre regresamos, nunca falla",positivo,,3910.0,86.0,2.2,Orgánico,0.0,,,False,2025-11
DIG-00528,2025-06-23,June,Lunes,SUC004,Monterrey,Monterrey,Google Reviews,Review,El personal es muy amable,positivo,5.0,154.0,9.0,5.84,Descuento Cumpleañeros,481.12,,,False,2025-06
DIG-00529,2025-08-26,August,Martes,SUC008,Mérida,Mérida,Yelp,Review,Ambiente perfecto para celebrar,positivo,4.0,470.0,44.0,9.36,Noche Mexicana,301.62,,,False,2025-08
DIG-00530,2026-01-30,January,Viernes,SUC002,Ciudad de México Sur,Ciudad de México,TikTok,Queja,Servicio normal,neutro,,49634.0,5926.0,11.94,Orgánico,0.0,,,True,2026-01
DIG-00531,2025-06-20,June,Viernes,SUC001,Ciudad de México Centro,Ciudad de México,Facebook,Comentario,Comida deliciosa y precios justos,positivo,,3461.0,204.0,5.89,Festival del Mole,92.67,,,False,2025-06
DIG-00532,2025-04-04,April,Viernes,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Mención,Las margaritas son las mejores 🍹,positivo,,430.0,22.0,5.12,Orgánico,0.0,,,False,2025-04
DIG-00533,2025-10-07,October,Martes,SUC003,Guadalajara,Guadalajara,Facebook,Comentario,"Recomiendo 100%, no se arrepentirán",positivo,,1421.0,85.0,5.98,Descuento Cumpleañeros,458.28,,,False,2025-10
DIG-00534,2025-07-07,July,Lunes,SUC003,Guadalajara,Guadalajara,TikTok,Compartido,El lugar estaba muy lleno y ruidoso,negativo,,49169.0,2026.0,4.12,Temporada de Pozole,242.54,,,False,2025-07
DIG-00535,2025-12-04,December,Jueves,SUC003,Guadalajara,Guadalajara,Facebook,Comentario,Excelente servicio y ambiente familiar,positivo,,4987.0,629.0,12.61,Orgánico,0.0,,,False,2025-12
DIG-00536,2025-08-30,August,Sábado,SUC007,Cancún,Cancún,Instagram,Pregunta,Servicio normal,neutro,,2359.0,225.0,9.54,Orgánico,0.0,False,,False,2025-08
DIG-00537,2025-09-25,September,Jueves,SUC009,Tijuana,Tijuana,Instagram,Comentario,Ambiente perfecto para celebrar,positivo,,648.0,34.0,5.25,Orgánico,0.0,,,False,2025-09
DIG-00538,2025-07-16,July,Miércoles,SUC004,Monterrey,Monterrey,TripAdvisor,Review,Comida deliciosa y precios justos,positivo,4.0,381.0,30.0,7.87,Orgánico,0.0,,,False,2025-07
DIG-00539,2025-09-09,September,Martes,SUC008,Mérida,Mérida,TripAdvisor,Review,Excelente servicio y ambiente familiar,positivo,5.0,335.0,33.0,9.85,Orgánico,0.0,,,False,2025-09
DIG-00540,2025-02-02,February,Domingo,SUC002,Ciudad de México Sur,Ciudad de México,TikTok,Comentario,Precios estándar para la zona,neutro,,19471.0,2776.0,14.26,Orgánico,0.0,,,False,2025-02
DIG-00541,2025-06-12,June,Jueves,SUC001,Ciudad de México Centro,Ciudad de México,TikTok,Comentario,Comida deliciosa y precios justos,positivo,,25208.0,2874.0,11.4,Orgánico,0.0,,,False,2025-06
DIG-00542,2025-07-01,July,Martes,SUC002,Ciudad de México Sur,Ciudad de México,Google Reviews,Review,Excelente servicio y ambiente familiar,positivo,4.0,259.0,7.0,2.7,Orgánico,0.0,,,False,2025-07
DIG-00543,2025-09-27,September,Sábado,SUC006,Querétaro,Querétaro,Twitter/X,Comentario,Ambiente perfecto para celebrar,positivo,,447.0,57.0,12.75,Orgánico,0.0,,,False,2025-09
DIG-00544,2025-04-21,April,Lunes,SUC008,Mérida,Mérida,Facebook,Review,Excelente servicio y ambiente familiar,positivo,5.0,3696.0,540.0,14.61,Orgánico,0.0,,,False,2025-04
DIG-00545,2025-07-17,July,Jueves,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Comentario,Las margaritas son las mejores 🍹,positivo,,1561.0,192.0,12.3,Orgánico,0.0,,,False,2025-07
DIG-00546,2025-11-19,November,Miércoles,SUC010,León,León,Instagram,Comentario,Las margaritas son las mejores 🍹,positivo,,1825.0,111.0,6.08,Orgánico,0.0,,,False,2025-11
DIG-00547,2025-10-08,October,Miércoles,SUC007,Cancún,Cancún,Google Reviews,Review,El personal es muy amable,positivo,5.0,119.0,14.0,11.76,Orgánico,0.0,,,False,2025-10
DIG-00548,2025-09-13,September,Sábado,SUC001,Ciudad de México Centro,Ciudad de México,TripAdvisor,Review,El servicio fue lento,negativo,1.0,209.0,21.0,10.05,Happy Hour Margaritas,200.05,True,15.0,False,2025-09
DIG-00549,2025-07-14,July,Lunes,SUC009,Tijuana,Tijuana,Facebook,Pregunta,Esperaba mejor calidad,negativo,,2334.0,187.0,8.01,Orgánico,0.0,True,14.0,False,2025-07
DIG-00550,2025-06-25,June,Miércoles,SUC007,Cancún,Cancún,Twitter/X,Like,Precios elevados para la porción,negativo,,384.0,42.0,10.94,Festival del Mole,435.94,,,False,2025-06
DIG-00551,2025-02-11,February,Martes,SUC007,Cancún,Cancún,Twitter/X,Mención,El servicio fue lento,negativo,,413.0,26.0,6.3,Orgánico,0.0,,,False,2025-02
DIG-00552,2026-01-06,January,Martes,SUC003,Guadalajara,Guadalajara,Facebook,Compartido,Precios estándar para la zona,neutro,,629.0,86.0,13.67,Promoción 2x1 Tacos,230.26,,,False,2026-01
DIG-00553,2025-09-30,September,Martes,SUC004,Monterrey,Monterrey,Facebook,Mención,"El mole está increíble, muy auténtico",positivo,,1367.0,156.0,11.41,Orgánico,0.0,,,False,2025-09
DIG-00554,2026-01-31,January,Sábado,SUC007,Cancún,Cancún,Facebook,Comentario,Ambiente perfecto para celebrar,positivo,,3667.0,442.0,12.05,Orgánico,0.0,,,False,2026-01
DIG-00555,2026-01-02,January,Viernes,SUC001,Ciudad de México Centro,Ciudad de México,Instagram,Compartido,"Siempre regresamos, nunca falla",positivo,,1564.0,40.0,2.56,Happy Hour Margaritas,434.06,,,False,2026-01
DIG-00556,2025-08-30,August,Sábado,SUC010,León,León,TikTok,Review,Servicio normal,neutro,3.0,15000.0,1577.0,10.51,Orgánico,0.0,,,False,2025-08
DIG-00557,2025-10-15,October,Miércoles,SUC007,Cancún,Cancún,Google Reviews,Review,"Comida aceptable, nada extraordinario",neutro,3.0,288.0,28.0,9.72,Orgánico,0.0,,,True,2025-10
DIG-00558,2025-11-11,November,Martes,SUC002,Ciudad de México Sur,Ciudad de México,Facebook,Mención,Esperamos mucho tiempo para ser atendidos,negativo,,2827.0,413.0,14.61,Orgánico,0.0,,,False,2025-11
DIG-00559,2025-05-26,May,Lunes,SUC007,Cancún,Cancún,Facebook,Mención,"Recomiendo 100%, no se arrepentirán",positivo,,4688.0,502.0,10.71,Orgánico,0.0,,,False,2025-05
DIG-00560,2025-08-10,August,Domingo,SUC003,Guadalajara,Guadalajara,Instagram,Compartido,La comida llegó fría 😞,negativo,,2682.0,390.0,14.54,Temporada de Pozole,54.2,,,True,2025-08
DIG-00561,2025-07-29,July,Martes,SUC006,Querétaro,Querétaro,Yelp,Review,Precios estándar para la zona,neutro,3.0,54.0,2.0,3.7,Orgánico,0.0,,,False,2025-07
DIG-00562,2025-12-16,December,Martes,SUC006,Querétaro,Querétaro,Facebook,Compartido,Esperaba mejor calidad,negativo,,4454.0,184.0,4.13,Orgánico,0.0,,,False,2025-12
DIG-00563,2025-06-29,June,Domingo,SUC002,Ciudad de México Sur,Ciudad de México,Instagram,Comentario,El lugar estaba muy lleno y ruidoso,negativo,,2915.0,426.0,14.61,Orgánico,0.0,,,False,2025-06
